CategoryID,ProductID
97,3967
97,3407
97,345
97,3220
97,2295
97,278
97,366
97,3254
97,3684
97,2619
97,568
97,3020
97,2491
97,371
97,1846
97,936
97,364
97,1818
97,362
97,363
97,382
97,347
97,665
97,3385
97,3273
97,566
97,987
97,483
97,3257
97,2273
97,2631
97,516
97,1907
97,567
97,1134
97,367
97,276
97,46
97,2485
97,365
97,1813
97,2137
97,3253
97,1817
97,3123
97,3304
97,2016
16,289
16,2793
16,3049
16,3050
16,3052
16,2143
16,707
16,3364
16,3350
16,3368
16,3367
16,3369
16,3051
269,3889
269,1380
269,1381
269,1665
269,1382
269,1384
269,1383
269,1371
269,1664
269,1409
269,2284
269,1401
269,2500
269,3123
269,3298
269,1681
269,1683
269,1682
269,2924
269,854
269,1538
269,1666
269,3501
269,3485
269,3484
270,3890
270,1373
270,1374
270,1680
270,1378
270,2217
270,1375
270,1377
270,1376
270,1372
270,1390
270,2221
270,1404
270,1407
270,1406
270,1405
270,2120
270,2212
270,2213
270,2369
270,1670
270,2555
270,2556
270,3506
270,2283
270,2215
270,3517
270,2214
270,3841
270,1408
270,2216
270,2219
270,2218
270,2220
270,3544
270,2867
270,1733
270,1734
270,1742
270,1743
270,3297
270,1744
270,1679
270,1678
270,3501
270,1671
270,1537
270,1536
270,1673
270,1674
270,1672
270,1675
270,1677
270,1676
382,3987
382,3986
210,3987
210,3986
200,3987
200,3986
95,4003
317,4008
16,4013
326,4023
200,4027
383,4031
383,4032
383,4033
210,4031
210,4032
210,4033
382,4031
382,4032
382,4033
200,4031
200,4032
200,4033
319,4031
319,4032
319,4033
324,4039
314,4043
97,4047
268,4048
268,4051
359,409
359,4053
268,4058
359,4062
339,3542
329,1431
70,4097
70,4098
70,4099
182,4076
182,4064
182,4065
182,4066
182,4067
182,4068
182,4069
182,4070
182,4071
182,4072
182,4073
182,4074
182,4077
182,4078
182,4079
182,4080
182,4081
182,4082
182,4083
182,4084
182,4085
182,4086
182,4087
182,4088
182,4089
182,4090
182,4091
182,4092
182,4093
182,4094
182,4095
182,4096
70,4102
70,4101
70,4103
70,4104
237,4105
359,4105
325,4045
325,3771
325,3720
325,3713
325,3725
325,4055
325,4056
325,3794
325,3217
325,3236
325,4061
325,3489
325,3839
325,4046
325,4047
325,3616
325,3574
325,4049
325,3940
325,4059
325,3941
325,3496
325,3949
325,3304
325,3088
325,3747
325,3859
325,4060
325,4063
325,4076
325,4064
325,4065
325,4067
325,4068
325,4069
325,4070
325,4071
325,4072
325,4073
325,4074
325,4077
325,4078
325,4079
325,4080
325,4081
325,4082
325,4083
325,4084
325,4085
325,4086
325,4087
325,4088
325,4089
325,4090
325,4091
325,4092
325,4093
325,4094
325,4095
325,4096
325,4038
325,3672
325,3188
325,3899
325,3907
325,3900
325,3910
325,3774
325,2853
325,669
325,4024
268,4034
268,3901
268,4067
268,4082
268,1443
268,3195
268,3380
268,2846
268,1413
268,1442
268,1411
268,1466
268,1465
268,1464
268,1459
268,1450
268,1444
268,1460
268,1412
268,1461
268,1448
268,1462
268,1463
268,1449
268,1445
268,1446
268,1447
268,1456
268,1457
268,1458
268,1454
268,1455
268,1366
268,1367
273,688
273,186
273,229
273,4093
315,2479
315,2480
315,2482
315,2481
315,2476
315,2477
315,2493
315,3845
315,2478
315,2859
315,2498
315,2975
315,2449
315,2457
315,2450
315,2458
315,2459
315,3742
315,2460
315,2462
315,2461
315,2443
315,2601
315,3636
315,2442
315,2441
315,2431
315,2430
315,2429
315,2600
315,3240
315,2432
315,2433
315,2440
315,2508
315,2445
315,2713
315,3976
315,4009
315,3203
315,2494
315,2437
315,2495
315,2447
315,3580
315,2612
315,2714
315,2439
315,2446
315,2435
315,3612
315,2444
315,2828
315,2448
315,2485
315,2486
315,2491
315,2489
315,2490
315,2492
315,2472
315,4020
315,3183
315,2466
315,2467
315,2469
315,2470
315,2471
315,2468
315,3362
315,2464
315,2463
315,3367
315,3369
319,854
319,3986
204,3078
204,1526
204,1527
204,1528
204,4018
204,4031
204,4032
204,4033
204,3368
204,3367
204,3369
204,3370
275,3286
275,3864
275,1531
275,1534
275,1532
275,1533
275,2362
275,858
275,4030
275,4031
275,4032
275,4033
275,1523
275,1526
275,1527
275,1528
275,1517
275,1525
275,1758
275,1522
275,1518
275,3196
275,2851
275,1520
275,3909
275,1519
275,1515
275,1521
275,1524
275,1514
275,3675
275,3907
275,4042
275,1510
275,1511
275,1512
275,1506
275,1508
275,3234
275,3219
275,3570
275,3707
275,2768
275,1504
275,1500
275,1501
275,1502
275,2611
275,1503
275,1485
275,1486
275,1509
275,1529
275,1530
275,850
275,1505
275,1507
275,1484
275,854
275,3986
275,3755
275,866
275,1699
275,1700
275,1701
275,1702
207,1526
207,1527
207,1528
207,3907
207,4031
207,4032
207,4033
207,3368
207,3367
207,3365
207,3349
207,3880
207,3882
207,3881
199,747
199,745
199,748
199,746
199,744
199,743
199,742
199,749
199,750
199,1848
199,1869
199,1857
199,1806
199,1858
199,1923
199,1859
199,3860
199,858
199,1850
199,1851
199,3751
199,866
199,740
199,1942
199,1943
199,1945
199,2005
199,1944
199,1946
199,2003
199,738
199,741
199,1940
199,2006
199,1995
199,2834
199,3726
199,3725
199,4014
199,3703
199,721
199,3225
199,726
199,2884
199,1860
199,718
199,3779
199,1957
199,2771
199,727
199,728
199,1938
199,729
199,1188
199,1189
199,2420
199,1941
199,723
199,725
199,3987
199,1867
199,1866
199,720
199,1863
199,3986
199,1856
199,1756
199,3190
199,2849
199,733
199,3905
199,737
199,1854
199,735
199,732
199,4041
199,734
199,731
199,1853
199,730
199,736
199,1855
199,3907
199,3956
199,4031
199,4032
199,4033
199,4026
199,854
199,754
199,1852
199,751
199,752
199,3368
199,3367
199,3365
199,3369
199,3880
199,3882
199,3881
261,1142
261,1104
261,1103
261,1102
261,1149
261,1172
261,1173
261,2717
261,1106
261,3230
261,3984
261,3981
261,3696
261,1137
261,3982
261,1105
261,3983
261,1140
261,3757
261,3171
261,3715
261,3725
261,1146
261,3578
261,3975
261,2313
261,2138
261,1139
261,3373
261,3611
261,3573
261,3213
261,1148
261,1147
261,1107
261,2789
261,2310
261,1150
261,1151
261,3985
261,1138
261,3987
261,3986
261,2312
261,1126
261,1117
261,1810
261,3593
261,3200
261,2606
261,1174
261,1175
261,1164
261,1167
261,317
261,1165
261,3836
261,1141
261,1119
261,1122
261,1129
261,1128
261,1124
261,1135
261,3741
261,2727
261,3870
261,3990
261,1131
261,1132
261,1133
261,2807
261,1158
261,2354
261,1159
261,1157
261,3844
261,1156
261,858
261,2364
261,3959
261,3960
261,1247
261,854
261,4040
261,3988
261,3182
261,1109
261,1115
261,3953
261,3989
261,1110
261,1108
261,3179
261,2839
261,3894
261,1112
261,1111
261,3668
261,1114
261,4031
261,4032
261,4033
261,3907
261,1153
261,1154
261,1161
261,1162
261,1160
261,1163
261,2311
261,1145
261,3361
261,3368
261,3367
261,3880
261,3882
261,3881
198,3991
198,3992
198,2716
198,3586
198,1168
198,3584
198,3695
198,3702
198,1564
198,1563
198,4004
198,4005
198,3974
198,3980
198,3200
198,3201
198,837
198,836
198,3610
198,3619
198,1561
198,3585
198,1565
198,3592
198,768
198,769
198,759
198,758
198,1558
198,3583
198,757
198,3987
198,3575
198,3581
198,3492
198,3491
198,3714
198,3725
198,3211
198,3212
198,1559
198,3587
198,770
198,772
198,3571
198,3572
198,4007
198,3227
198,767
198,1569
198,3374
198,3986
198,4001
198,1957
198,760
198,3756
198,1170
198,1169
198,764
198,1587
198,320
198,319
198,1584
198,863
198,4037
198,2981
198,2607
198,3080
198,854
198,1246
198,3590
198,1583
198,2553
198,3843
198,3853
198,2329
198,1669
198,859
198,853
198,1560
198,3589
198,2349
198,2352
198,1582
198,2815
198,3837
198,3838
198,838
198,839
198,851
198,852
198,762
198,763
198,3996
198,3997
198,1997
198,1998
198,3866
198,3867
198,2729
198,3588
198,3865
198,3740
198,866
198,771
198,755
198,756
198,773
198,774
198,1947
198,775
198,1571
198,3222
198,3221
198,835
198,1567
198,1579
198,3181
198,1574
198,1577
198,1576
198,1581
198,1578
198,3178
198,2838
198,848
198,845
198,844
198,846
198,2848
198,1580
198,847
198,3956
198,4019
198,4031
198,4032
198,4033
198,3893
198,3904
198,3667
198,3907
198,1589
198,1590
198,843
198,840
198,841
198,3355
198,3367
198,861
198,3369
198,1668
198,3880
198,3882
198,3881
320,3514
320,2680
320,2681
320,2706
320,3519
320,3520
320,3017
320,2704
320,2703
320,2683
320,3725
320,3986
320,3987
320,2700
320,2701
320,2702
320,2686
320,2685
320,2832
320,2682
320,2684
320,2707
320,2708
320,2709
320,2710
320,2712
320,2711
320,2697
320,2698
320,2696
320,2705
320,2699
320,4031
320,4032
320,4033
55,4106
70,4107
55,4108
55,4109
380,4110
271,1386
271,1387
271,1394
271,1389
271,1395
271,1396
271,1399
271,1398
271,1419
271,1388
271,1400
271,1397
271,1441
271,1420
271,1453
271,1548
271,2934
271,1385
271,1440
271,1439
271,4003
271,3082
271,3083
271,458
271,3096
271,1452
271,945
271,1232
271,3891
271,359
271,3233
271,360
271,1391
271,1430
271,1431
271,1432
271,3296
271,3796
271,1350
271,2559
271,303
271,308
271,302
271,3638
271,1392
271,1422
271,1421
271,1797
271,1796
271,1423
271,144
271,3503
271,1424
271,2183
271,934
271,1410
271,1551
271,1550
271,1438
271,1539
271,3733
271,133
271,236
271,1425
271,1426
271,1428
271,1427
271,1429
271,2925
271,1433
271,1436
271,1435
271,1434
271,1437
271,995
271,1540
271,1541
271,1542
271,1543
271,1544
262,3993
262,3697
262,1176
262,3792
262,1118
262,2718
262,1180
262,1178
262,1177
262,1179
262,1206
262,3204
262,3977
262,3231
262,3214
262,1192
262,3567
262,1195
262,1197
262,3613
262,1198
262,3577
262,3716
262,1196
262,3763
262,1224
262,1223
262,3758
262,1193
262,3987
262,1233
262,2935
262,3986
262,854
262,1190
262,1187
262,1243
262,3846
262,1227
262,2365
262,2355
262,1244
262,1229
262,1228
262,858
262,1245
262,2602
262,2808
262,1201
262,1203
262,1204
262,1205
262,1194
262,1202
262,1212
262,1213
262,1211
262,3743
262,1215
262,2725
262,1214
262,1218
262,3868
262,3998
262,1216
262,1219
262,1220
262,1221
262,1222
262,4044
262,4035
262,3952
262,1755
262,1182
262,1181
262,2840
262,1186
262,3895
262,1183
262,1184
262,1185
262,1199
262,3669
262,3184
262,1200
262,4031
262,4032
262,4033
262,3907
262,1209
262,1208
262,3363
262,1225
262,1226
262,3368
262,3367
262,3365
262,3369
262,3880
262,3882
262,3881
248,3978
248,4011
248,3994
248,3698
248,3566
248,3215
248,1079
248,3987
248,1040
248,1041
248,1039
248,1098
248,1042
248,1044
248,2314
248,1729
248,1730
248,1080
248,3759
248,1957
248,2973
248,1083
248,3614
248,2788
248,2836
248,1101
248,2972
248,2715
248,2241
248,3232
248,3716
248,3725
248,1043
248,3768
248,3490
248,3576
248,4006
248,1078
248,2884
248,3986
248,3205
248,1058
248,1057
248,3591
248,1090
248,1089
248,1088
248,1095
248,1077
248,1100
248,1099
248,3656
248,3809
248,1092
248,1094
248,1096
248,1093
248,1091
248,866
248,3835
248,1068
248,1069
248,1070
248,1081
248,4100
248,2967
248,3744
248,2726
248,1074
248,1075
248,3999
248,3869
248,1071
248,1072
248,1073
248,1076
248,1084
248,1116
248,2242
248,2809
248,1097
248,858
248,1048
248,1046
248,1049
248,3849
248,2552
248,1808
248,1050
248,2356
248,1248
248,2604
248,992
248,2842
248,993
248,4021
248,3185
248,1056
248,3897
248,1052
248,1053
248,994
248,1055
248,4031
248,4032
248,4033
248,3907
248,3670
248,3954
248,1051
248,2804
248,1085
248,3368
248,3367
248,3371
248,3369
265,4002
265,1284
265,1957
265,3761
265,4012
265,3979
265,3579
265,1299
265,1298
265,2309
265,1293
265,1290
265,3724
265,3725
265,1306
265,1307
265,3995
265,1238
265,3218
265,1263
265,2772
265,2307
265,1315
265,1316
265,3618
265,1295
265,1289
265,3987
265,1291
265,3569
265,1305
265,1239
265,1302
265,1240
265,1304
265,1303
265,2787
265,1236
265,1237
265,1311
265,3228
265,3229
265,1234
265,1235
265,1310
265,1312
265,1241
265,2722
265,3701
265,3986
265,1262
265,1261
265,3950
265,3206
265,3594
265,2308
265,1324
265,1326
265,1369
265,1328
265,1327
265,1332
265,1313
265,1314
265,1329
265,1330
265,1285
265,1288
265,1292
265,1270
265,1271
265,1272
265,3834
265,3750
265,1591
265,1557
265,3304
265,2728
265,4000
265,3871
265,1265
265,1264
265,1274
265,1276
265,1267
265,1283
265,1275
265,1278
265,1277
265,1279
265,1280
265,1281
265,989
265,975
265,1800
265,3682
265,3681
265,2351
265,1282
265,2812
265,3851
265,1321
265,1320
265,858
265,2335
265,1322
265,1323
265,1334
265,2605
265,854
265,1318
265,1319
265,3189
265,1242
265,3180
265,2847
265,1257
265,3903
265,1253
265,1258
265,4025
265,1252
265,3955
265,1251
265,1254
265,1256
265,3673
265,1287
265,1250
265,1259
265,3907
265,4031
265,4032
265,4033
265,3368
265,3367
265,3369
265,3372
265,3880
265,3882
265,3881
304,3729
304,3725
304,4017
304,2031
304,3235
304,3706
304,2024
304,2025
304,3783
304,2028
304,2030
304,2029
304,2026
304,2422
304,2689
304,2786
304,3987
304,3621
304,2093
304,2071
304,2074
304,2087
304,2088
304,3207
304,2072
304,2027
304,2767
304,2691
304,2073
304,2079
304,2075
304,3986
304,2032
304,2035
304,2033
304,2092
304,2690
304,2034
304,2036
304,3863
304,2085
304,858
304,2089
304,2090
304,2361
304,3285
304,2094
304,2366
304,2835
304,2076
304,2077
304,2078
304,2086
304,3094
304,2974
304,3754
304,2056
304,2057
304,2058
304,2059
304,2060
304,2061
304,2062
304,3545
304,3093
304,2063
304,2065
304,2064
304,2070
304,2095
304,2083
304,854
304,2069
304,2066
304,2068
304,2067
304,2043
304,2044
304,3192
304,2047
304,2850
304,3908
304,2504
304,2049
304,2040
304,2045
304,4029
304,2048
304,2039
304,2046
304,2038
304,2052
304,2041
304,2053
304,2042
304,2050
304,2054
304,3956
304,3907
304,4031
304,4032
304,4033
304,2091
304,2055
304,2082
304,2080
304,2084
304,2081
304,2100
304,3368
304,3367
304,3880
304,3882
304,3881
314,4031
314,4032
314,4033
314,3907
314,2385
314,2418
314,2386
314,2393
314,3780
314,3226
314,2389
314,2387
314,3721
314,3725
314,1957
314,2884
314,2392
314,2403
314,2404
314,2405
314,3852
314,2401
314,2402
314,2343
314,2342
314,2341
314,2359
314,2350
314,3282
314,3746
314,2391
314,2811
314,2394
314,2395
314,2398
314,2396
314,2397
314,2399
314,2400
314,2383
332,2975
332,2969
332,1116
332,2809
332,2242
332,2804
387,4057
387,3769
387,526
387,3775
387,3151
387,2938
387,2745
387,3500
387,383
387,527
387,2898
387,2900
387,2899
387,4068
387,2752
387,2748
387,2749
387,2750
387,3902
387,3907
387,2751
387,2753
387,2755
387,2754
387,2909
387,2908
387,2913
387,2911
387,2910
387,3847
387,3854
387,2742
387,2741
387,2192
387,3348
387,3368
387,3367
387,3365
387,3369
387,3353
387,3880
387,3882
387,3881
387,111
272,4031
272,4032
272,4033
277,3705
277,3224
277,1594
277,1593
277,3728
277,3725
277,1692
277,1597
277,1697
277,1868
277,1696
277,2769
277,1691
277,1693
277,1690
277,1689
277,1595
277,1598
277,1717
277,1720
277,850
277,1695
277,3987
277,3986
277,866
277,3753
277,1705
277,1706
277,1707
277,1708
277,1709
277,1710
277,1711
277,1712
277,2814
277,1724
277,1718
277,3862
277,2557
277,1795
277,2363
277,2360
277,1722
277,1723
277,858
277,1725
277,1721
277,854
277,1713
277,1716
277,1714
277,1715
277,3911
277,3906
277,3907
277,4036
277,4028
277,4031
277,4032
277,4033
277,3956
277,1616
277,1754
277,3193
277,2852
277,1614
277,1606
277,1604
277,1601
277,3789
277,1607
277,3674
277,1603
277,1608
277,1618
277,1617
277,1602
277,1610
277,1609
277,1611
277,1612
277,1613
277,1615
277,3194
277,1526
277,1688
277,1686
277,1684
277,3368
277,3367
277,3365
277,3369
277,3880
277,3882
277,3881
326,98
189,4111
189,4112
189,4113
189,4114
399,1529
399,3768
399,3987
399,3986
399,2554
399,2552
399,2553
399,2557
399,1583
399,3119
279,4115
279,4116
279,4117
279,4118
279,4119
279,4120
279,4121
279,4122
279,4124
279,4123
279,4125
279,4126
325,1482
325,4131
400,4127
400,4128
400,4129
400,4132
400,4130
238,4133
238,4134
238,4135
238,4136
238,584
238,4052
238,4054
388,4137
144,659
71,4138
314,4139
309,4140
309,4141
309,4142
332,4144
332,4148
